WordFormID	PlainText	PhoneticText	StemText	Occurences
764438	feed	FT	fe	90
764439	steal	STL	steal	89
764440	cassius	KSS	cassiu	89
764441	quite	KT	quit	89
764442	broke	BRK	broke	89
764443	rise	RS	rise	89
764444	pains	PNS	pain	89
764445	blind	BLNT	blind	89
764446	making	MKNK	make	89
764447	troy	TR	troi	88
764448	cheek	XK	cheek	88
764449	ford	FRT	ford	88
764450	weary	WR	weari	88
764451	ass	AS	ass	88
764452	held	HLT	held	88
764453	wild	WLT	wild	88
764454	excuse	EKSKS	excus	88
764455	burn	BRN	burn	88
764456	whence	HNS	whenc	87
764457	opinion	OPNN	opinion	87
764458	holds	HLTS	hold	87
764459	vow	F	vow	87
764460	servants	SRFNTS	servant	87
764461	laugh	LF	laugh	87
764462	who's	HS	who	87
764463	honesty	HNST	honesti	87
764464	stir	STR	stir	87
764465	sometime	SMTM	sometim	87
764466	carry	KR	carri	86
764467	view	F	view	86
764468	round	RNT	round	86
764469	colour	KLR	colour	86
764470	lived	LFT	live	86
764471	double	TBL	doubl	86
764472	prison	PRSN	prison	86
764473	tent	TNT	tent	86
764474	although	AL0	although	86
764475	iago	IK	iago	86
764476	third	0RT	third	86
764477	wine	WN	wine	86
764478	tear	TR	tear	86
764479	falls	FLS	fall	86
764480	shadow	XT	shadow	85
764481	quiet	KT	quiet	85
764482	lo	L	lo	85
764483	e'er	ER	eer	85
764484	wound	WNT	wound	85
764485	simple	SMPL	simpl	85
764486	whereof	HRF	whereof	85
764487	woman's	WMNS	woman	85
764488	suffer	SFR	suffer	84
764489	bearing	BRNK	bear	84
764490	match	MTX	match	84
764491	trumpet	TRMPT	trumpet	84
764492	wits	WTS	wit	84
764493	in't	INT	int	84
764494	poison	PSN	poison	84
764495	folly	FL	folli	84
764496	brook	BRK	brook	84
764497	emperor	EMPRR	emperor	83
764498	purse	PRS	purs	83
764499	fears	FRS	fear	83
764500	manner	MNR	manner	83
764501	amen	AMN	amen	83
764502	guilty	KLT	guilti	83
764503	banish'd	BNXT	banishd	83
764504	host	HST	host	83
764505	powers	PWRS	power	83
764506	several	SFRL	sever	83
764507	smile	SML	smile	83
764508	borne	BRN	born	83
764509	motion	MXN	motion	83
764510	blessed	BLST	bless	83
764511	knowledge	NLJ	knowledg	82
764512	desires	TSRS	desir	82
764513	dinner	TNR	dinner	82
764514	alarum	ALRM	alarum	82
764515	brain	BRN	brain	82
764516	trumpets	TRMPTS	trumpet	82
764517	tongues	TNKS	tongu	82
764518	goodly	KTL	goodli	82
764519	obey	OB	obei	82
764520	alack	ALK	alack	82
764521	awake	AWK	awak	82
764522	bright	BRT	bright	82
764523	do't	TT	dot	82
764524	anne	AN	ann	82
764525	pain	PN	pain	81
764526	sudden	STN	sudden	81
764527	stars	STRS	star	81
764528	boys	BS	boi	81
764529	struck	STRK	struck	81
764530	prisoner	PRSNR	prison	81
764531	song	SNK	song	81
764532	safe	SF	safe	81
764533	grows	KRS	grow	81
764534	shouldst	XLTST	shouldst	80
764535	princely	PRNSL	princ	80
764536	ways	WS	wai	80
764537	drop	TRP	drop	80
764538	wretched	RTXT	wretch	80
764539	until	UNTL	until	80
764540	jove	JF	jove	80
764541	trouble	TRBL	troubl	80
764542	ancient	ANSNT	ancient	80
764543	fame	FM	fame	79
764544	leaves	LFS	leav	79
764545	brother's	BR0RS	brother	79
764546	precious	PRSS	preciou	79
764547	woo	W	woo	79
764548	know'st	NST	knowst	79
764549	twixt	TWKST	twixt	79
764550	scarce	SKRS	scarc	79
764551	cunning	KNNK	cun	79
764552	owe	OW	ow	79
764553	greatness	KRTNS	great	79
764554	jack	JK	jack	79
764555	neck	NK	neck	79
764556	rogue	RK	rogu	79
764557	due	T	due	79
764558	bones	BNS	bone	78
764559	mother's	M0RS	mother	78
764560	terms	TRMS	term	78
764561	affection	AFKXN	affect	78
764562	blows	BLS	blow	78
764563	walls	WLS	wall	78
764564	aught	AFT	aught	78
764565	endure	ENTR	endur	78
764566	keeps	KPS	keep	78
764567	heat	HT	heat	78
764568	proof	PRF	proof	77
764569	brow	BR	brow	77
764570	look'd	LKT	lookd	77
764571	sharp	XRP	sharp	77
764572	cheer	XR	cheer	77
764573	sings	SNKS	sing	77
764574	lancaster	LNKSTR	lancast	77
764575	la	L	la	77
764576	dance	TNS	danc	77
764577	honours	HNRS	honour	77
764578	bitter	BTR	bitter	77
764579	for't	FRT	fort	77
764580	advantage	ATFNTJ	advantag	77
764581	occasion	OKKXN	occasion	76
764582	foes	FS	foe	76
764583	moor	MR	moor	76
764584	flowers	FLWRS	flower	76
764585	whiles	HLS	while	76
764586	towards	TWRTS	toward	76
764587	wast	WST	wast	76
764588	mayst	MST	mayst	76
764589	forgive	FRJF	forgiv	76
764590	creature	KRTR	creatur	76
764591	clifford	KLFRT	clifford	76
764592	received	RSFT	receiv	76
764593	rough	RF	rough	76
764594	forbid	FRBT	forbid	76
764595	delight	TLFT	delight	76
764596	bolingbroke	BLNKBRK	bolingbrok	75
764597	turn'd	TRNT	turnd	75
764598	effect	EFKT	effect	75
764599	silver	SLFR	silver	75
764600	story	STR	stori	75
764601	cried	KRT	cri	75
764602	courage	KRJ	courag	75
764603	spent	SPNT	spent	75
764604	cruel	KRL	cruel	75
764605	embrace	EMRS	embrac	75
764606	wealth	WL0	wealth	75
764607	dry	TR	dry	75
764608	ajax	AJKS	ajax	75
764609	twice	TWS	twice	75
764610	beast	BST	beast	75
764611	pleased	PLST	pleas	75
764612	spring	SPRNK	spring	75
764613	hail	HL	hail	75
764614	heels	HLS	heel	74
764615	proceed	PRST	proce	74
764616	manners	MNRS	manner	74
764617	private	PRFT	privat	74
764618	safety	SFT	safeti	74
764619	demetrius	TMTRS	demetriu	74
764620	fill	FL	fill	74
764621	remain	RMN	remain	74
764622	salisbury	SLSBR	salisburi	74
764623	moved	MFT	move	74
764624	melancholy	MLNXL	melancholi	74
764625	spend	SPNT	spend	74
764626	yourselves	YRSLFS	yourselv	74
764627	steel	STL	steel	74
764628	legs	LKS	leg	74
764629	foe	F	foe	73
764630	choice	XS	choic	73
764631	idle	ITL	idl	73
764632	large	LRJ	larg	73
764633	approach	APRX	approach	73
764634	wrongs	RNKS	wrong	73
764635	sort	SRT	sort	73
764636	doing	TNK	do	73
764637	bond	BNT	bond	73
764638	dispatch	TSPTX	dispatch	73
764639	liberty	LBRT	liberti	73
764640	caius	KS	caiu	73
764641	cries	KRS	cri	73
764642	macbeth	MKB0	macbeth	73
764643	train	TRN	train	73
764644	fellows	FLS	fellow	72
764645	led	LT	led	72
764646	brothers	BR0RS	brother	72
764647	rude	RT	rude	72
764648	rose	RS	rose	72
764649	caesar's	KSRS	caesar	72
764650	swift	SWFT	swift	72
764651	lust	LST	lust	72
764652	malice	MLS	malic	72
764653	catch	KTX	catch	72
764654	citizens	STSNS	citizen	72
764655	marcus	MRKS	marcu	71
764656	fury	FR	furi	71
764657	seven	SFN	seven	71
764658	swords	SWRTS	sword	71
764659	secret	SKRT	secret	71
764660	oaths	O0S	oath	71
764661	hastings	HSTNKS	hast	71
764662	tower	TWR	tower	71
764663	princess	PRNSS	princess	71
764664	clear	KLR	clear	71
764665	courtesy	KRTS	courtesi	71
764666	vows	FS	vow	71
764667	glass	KLS	glass	71
764668	widow	WT	widow	71
764669	shore	XR	shore	71
764670	used	UST	us	71
764671	colours	KLRS	colour	71
764672	defend	TFNT	defend	71
764673	fat	FT	fat	70
764674	monster	MNSTR	monster	70
764675	depart	TPRT	depart	70
764676	meat	MT	meat	70
764677	loud	LT	loud	70
764678	post	PST	post	70
764679	proteus	PRTS	proteu	70
764680	yonder	YNTR	yonder	70
764681	thief	0F	thief	70
764682	valentine	FLNTN	valentin	69
764683	prepare	PRPR	prepar	69
764684	drunk	TRNK	drunk	69
764685	self	SLF	self	69
764686	gain	KN	gain	69
764687	argument	ARKMNT	argum	69
764688	thrice	0RS	thrice	69
764689	cross	KRS	cross	69
764690	weeping	WPNK	weep	69
764691	hero	HR	hero	69
764692	seal	SL	seal	69
764693	thunder	0NTR	thunder	68
764694	subjects	SBJKTS	subject	68
764695	becomes	BKMS	becom	68
764696	wicked	WKT	wick	68
764697	few	F	few	68
764698	northumberland	NR0MRLNT	northumberland	68
764699	christian	KRSXN	christian	68
764700	charles	XRLS	charl	68
764701	madness	MTNS	mad	68
764702	knock	NK	knock	68
764703	evil	EFL	evil	68
764704	spite	SPT	spite	68
764705	fought	FFT	fought	68
764706	follows	FLS	follow	68
764707	gift	JFT	gift	68
764708	bids	BTS	bid	67
764709	sometimes	SMTMS	sometim	67
764710	deserve	TSRF	deserv	67
764711	food	FT	food	67
764712	tune	TN	tune	67
764713	fain	FN	fain	67
764714	throne	0RN	throne	67
764715	edmund	ETMNT	edmund	67
764716	thinks	0NKS	think	67
764717	rain	RN	rain	66
764718	bianca	BNK	bianca	66
764719	dreadful	TRTFL	dread	66
764720	london	LNTN	london	66
764721	broken	BRKN	broken	66
764722	lawful	LFL	law	66
764723	fiend	FNT	fiend	66
764724	forsworn	FRSWRN	forsworn	66
764725	juliet	JLT	juliet	66
764726	norfolk	NRFLK	norfolk	66
764727	dauphin	TFN	dauphin	66
764728	sighs	SFS	sigh	66
764729	nose	NS	nose	66
764730	wanton	WNTN	wanton	66
764731	reasons	RSNS	reason	66
764732	sits	STS	sit	65
764733	humble	HML	humbl	65
764734	breathe	BR0	breath	65
764735	clouds	KLTS	cloud	65
764736	chain	XN	chain	65
764737	always	ALWS	alwai	65
764738	leisure	LSR	leisur	65
764739	remembrance	RMMRNS	remembr	65
764740	wait	WT	wait	65
764741	monstrous	MNSTRS	monstrou	65
764742	wall	WL	wall	65
764743	request	RKST	request	65
764744	heavenly	HFNL	heavenli	65
764745	jew	J	jew	65
764746	twill	TWL	twill	65
764747	benedick	BNTK	benedick	64
764748	begins	BJNS	begin	64
764749	meaning	MNNK	mean	64
764750	silvia	SLF	silvia	64
764751	spare	SPR	spare	64
764752	paid	PT	paid	64
764753	damned	TMNT	damn	64
764754	officers	OFSRS	offic	64
764755	kneel	NL	kneel	64
764756	flower	FLWR	flower	64
764757	aid	AT	aid	64
764758	promised	PRMST	promis	64
764759	england's	ENKLNTS	england	64
764760	fond	FNT	fond	64
764761	lady's	LTS	ladi	63
764762	ones	ONS	on	63
764763	desperate	TSPRT	desper	63
764764	knee	N	knee	63
764765	jewel	JWL	jewel	63
764766	proper	PRPR	proper	63
764767	abroad	ABRT	abroad	63
764768	nought	NFT	nought	63
764769	warlike	WRLK	warlik	63
764770	lucentio	LSNX	lucentio	63
764771	master's	MSTRS	master	63
764772	easy	ES	easi	63
764773	lovers	LFRS	lover	63
764774	buried	BRT	buri	63
764775	hit	HT	hit	63
764776	stones	STNS	stone	63
764777	stone	STN	stone	63
764778	claim	KLM	claim	63
764779	sooner	SNR	sooner	63
764780	demand	TMNT	demand	63
764781	dust	TST	dust	63
764782	knife	NF	knife	62
764783	happiness	HPNS	happi	62
764784	beyond	BYNT	beyond	62
764785	crowns	KRNS	crown	62
764786	beggar	BKR	beggar	62
764787	wings	WNKS	wing	62
764788	finger	FNJR	finger	62
764789	rosalind	RSLNT	rosalind	62
764790	griefs	KRFS	grief	62
764791	study	STT	studi	62
764792	ease	ES	eas	62
764793	discourse	TSKRS	discours	62
764794	seeing	SNK	see	62
764795	cure	KR	cure	61
764796	priest	PRST	priest	61
764797	doors	TRS	door	61
764798	therein	0RN	therein	61
764799	reverend	RFRNT	reverend	61
764800	treasure	TRSR	treasur	61
764801	church	XRX	church	61
764802	following	FLWNK	follow	61
764803	s	S	s	61
764804	teeth	T0	teeth	61
764805	pericles	PRKLS	pericl	61
764806	horses	HRSS	hors	61
764807	minds	MNTS	mind	61
764808	former	FRMR	former	61
764809	wives	WFS	wive	61
764810	repent	RPNT	repent	61
764811	betwixt	BTWKST	betwixt	61
764812	instant	INSTNT	instant	61
764813	offend	OFNT	offend	61
764814	shepherd	XFRT	shepherd	61
764815	affairs	AFRS	affair	61
764816	niece	NS	niec	61
764817	humbly	HML	humbli	61
764818	desdemona	TSTMN	desdemona	60
764819	join	JN	join	60
764820	flies	FLS	fli	60
764821	rare	RR	rare	60
764822	thrive	0RF	thrive	60
764823	seat	ST	seat	60
764824	hopes	HPS	hope	60
764825	nine	NN	nine	60
764826	able	ABL	abl	60
764827	remedy	RMT	remedi	60
764828	mend	MNT	mend	60
764829	despair	TSPR	despair	60
764830	forbear	FRBR	forbear	60
764831	seeming	SMNK	seem	60
764832	fail	FL	fail	60
764833	list	LST	list	60
764834	perfect	PRFKT	perfect	59
764835	goodness	KTNS	good	59
764836	single	SNKL	singl	59
764837	natural	NTRL	natur	59
764838	anger	ANJR	anger	59
764839	traitors	TRTRS	traitor	59
764840	charity	XRT	chariti	59
764841	lavinia	LFN	lavinia	59
764842	officer	OFSR	offic	59
764843	wretch	RTX	wretch	59
764844	wood	WT	wood	59
764845	feet	FT	feet	59
764846	montague	MNTK	montagu	59
764847	giving	JFNK	give	59
764848	saying	SYNK	sai	59
764849	shut	XT	shut	59
764850	meeting	MTNK	meet	59
764851	pistol	PSTL	pistol	59
764852	grown	KRN	grown	58
764853	senators	SNTRS	senat	58
764854	undone	UNTN	undon	58
764855	angel	ANJL	angel	58
764856	quality	KLT	qualiti	58
764857	asleep	ASLP	asleep	58
764858	wench	WNX	wench	58
764859	countenance	KNTNNS	counten	58
764860	possible	PSBL	possibl	58
764861	storm	STRM	storm	58
764862	wake	WK	wake	58
764863	appears	APRS	appear	58
764864	memory	MMR	memori	58
764865	kent	KNT	kent	58
764866	bare	BR	bare	58
764867	wide	WT	wide	58
764868	percy	PRS	perci	58
764869	woes	WS	woe	58
764870	gross	KRS	gross	58
764871	summer	SMR	summer	58
764872	womb	WM	womb	58
764873	mere	MR	mere	58
764874	painted	PNTT	paint	58
764875	wrath	R0	wrath	58
764876	trial	TRL	trial	58
764877	faces	FSS	face	58
764878	turns	TRNS	turn	58
764879	thomas	0MS	thoma	58
764880	ghost	FST	ghost	57
764881	envy	ENF	envi	57
764882	below	BL	below	57
764883	slow	SL	slow	57
764884	condition	KNTXN	condition	57
764885	freely	FRL	freeli	57
764886	despite	TSPT	despit	57
764887	outward	OTWRT	outward	57
764888	blunt	BLNT	blunt	57
764889	lovely	LFL	love	57
764890	ride	RT	ride	57
764891	world's	WRLTS	world	57
764892	authority	A0RT	author	57
764893	kindness	KNTNS	kind	57
764894	six	SKS	six	57
764895	rascal	RSKL	rascal	57
764896	mirth	MR0	mirth	57
764897	tomb	TM	tomb	57
764898	dromio	TRM	dromio	57
764899	visit	FST	visit	57
764900	skill	SKL	skill	57
764901	daughters	TTRS	daughter	57
764902	denied	TNT	deni	57
764903	sees	SS	see	56
764904	deal	TL	deal	56
764905	sack	SK	sack	56
764906	thrust	0RST	thrust	56
764907	learned	LRNT	learn	56
764908	blush	BLX	blush	56
764909	sum	SM	sum	56
764910	blest	BLST	blest	56
764911	breed	BRT	bre	56
764912	smell	SML	smell	56
764913	cleopatra	KLPTR	cleopatra	56
764914	flight	FLFT	flight	56
764915	lands	LNTS	land	56
764916	protest	PRTST	protest	56
764917	practise	PRKTS	practis	56
764918	gate	KT	gate	56
764919	you're	YR	your	56
764920	lover	LFR	lover	56
764921	absence	ABSNS	absenc	56
764922	early	ERL	earli	56
764923	show'd	XT	showd	56
764924	romans	RMNS	roman	56
764925	naked	NKT	nake	56
764926	image	IMJ	imag	55
764927	deserved	TSRFT	deserv	55
764928	winds	WNTS	wind	55
764929	girl	JRL	girl	55
764930	westmoreland	WSTMRLNT	westmoreland	55
764931	dearest	TRST	dearest	55
764932	tidings	TTNKS	tide	55
764933	hers	HRS	her	55
764934	durst	TRST	durst	55
764935	wash	WX	wash	55
764936	voices	FSS	voic	55
764937	shed	XT	shed	55
764938	drops	TRPS	drop	55
764939	credit	KRTT	credit	55
764940	gallant	KLNT	gallant	55
764941	ransom	RNSM	ransom	55
764942	particular	PRTKLR	particular	55
764943	sigh	SF	sigh	55
764944	ship	XP	ship	55
764945	greatest	KRTST	greatest	55
764946	encounter	ENKNTR	encount	55
764947	disgrace	TSKRS	disgrac	55
764948	knees	NS	knee	55
764949	flood	FLT	flood	54
764950	tyrant	TRNT	tyrant	54
764951	brings	BRNKS	bring	54
764952	doom	TM	doom	54
764953	vice	FS	vice	54
764954	spoken	SPKN	spoken	54
764955	supper	SPR	supper	54
764956	deadly	TTL	deadli	54
764957	winter	WNTR	winter	54
764958	suddenly	STNL	suddenli	54
764959	vouchsafe	FXSF	vouchsaf	54
764960	counterfeit	KNTRFT	counterfeit	54
764961	number	NMR	number	54
764962	top	TP	top	54
764963	taught	TFT	taught	54
764964	bow	B	bow	54
764965	athens	A0NS	athen	54
764966	intent	INTNT	intent	54
764967	helen	HLN	helen	54
764968	tree	TR	tree	53
764969	tribunes	TRBNS	tribun	53
764970	burning	BRNNK	burn	53
764971	bade	BT	bade	53
764972	realm	RLM	realm	53
764973	streets	STRTS	street	53
764974	bottom	BTM	bottom	53
764975	intend	INTNT	intend	53
764976	followers	FLWRS	follow	53
764977	chide	XT	chide	53
764978	beloved	BLFT	belov	53
764979	plot	PLT	plot	53
764980	rule	RL	rule	53
764981	heart's	HRTS	heart	53
764982	sleeping	SLPNK	sleep	53
764983	obedience	OBTNS	obedi	53
764984	spake	SPK	spake	53
764985	abuse	ABS	abus	53
764986	vengeance	FNJNS	vengeanc	53
764987	bought	BT	bought	53
764988	divine	TFN	divin	53
764989	table	TBL	tabl	53
764990	estate	ESTT	estat	53
764991	beatrice	BTRS	beatric	53
764992	guess	KS	guess	53
764993	sickness	SKNS	sick	53
764994	empty	EMPT	empti	53
764995	dread	TRT	dread	53
764996	deceived	TSFT	deceiv	52
764997	cursed	KRST	curs	52
764998	touch'd	TXT	touchd	52
764999	innocent	INSNT	innoc	52
765000	burgundy	BRKNT	burgundi	52
765001	don	TN	don	52
765002	dumb	TM	dumb	52
765003	swore	SWR	swore	52
765004	horns	HRNS	horn	52
765005	shine	XN	shine	52
765006	frown	FRN	frown	52
765007	pound	PNT	pound	52
765008	richmond	RXMNT	richmond	52
765009	edward's	ETWRTS	edward	52
765010	hollow	HL	hollow	52
765011	toby	TB	tobi	52
765012	assure	ASR	assur	52
765013	sign	SN	sign	52
765014	ducats	TKTS	ducat	52
765015	bred	BRT	bred	52
765016	modesty	MTST	modesti	52
765017	andronicus	ANTRNKS	andronicu	51
765018	peter	PTR	peter	51
765019	triumph	TRMF	triumph	51
765020	prize	PRS	prize	51
765021	meant	MNT	meant	51
765022	stranger	STRNJR	stranger	51
765023	throat	0RT	throat	51
765024	say'st	SST	sayst	51
765025	called	KLT	call	51
765026	fear'd	FRT	feard	51
765027	ends	ENTS	end	51
765028	wont	WNT	wont	51
765029	root	RT	root	51
765030	search	SRX	search	51
765031	rank	RNK	rank	51
765032	provost	PRFST	provost	51
765033	civil	SFL	civil	51
765034	hereafter	HRFTR	hereaft	51
765035	heed	HT	he	51
765036	hie	H	hie	51
765037	crave	KRF	crave	51
765038	protector	PRTKTR	protector	51
765039	plead	PLT	plead	51
765040	william	WLM	william	51
765041	tybalt	TBLT	tybalt	51
765042	perchance	PRXNS	perchanc	51
765043	jealous	JLS	jealou	51
765044	gown	KN	gown	51
765045	slender	SLNTR	slender	51
765046	constant	KNSTNT	constant	51
765047	dying	TYNK	dy	51
765048	sail	SL	sail	51
765049	merit	MRT	merit	51
765050	victory	FKTR	victori	50
765051	empress	EMPRS	empress	50
765052	sacred	SKRT	sacr	50
765053	cease	SS	ceas	50
765054	puts	PTS	put	50
765055	contrary	KNTRR	contrari	50
765056	sleeps	SLPS	sleep	50
765057	devise	TFS	devis	50
765058	faint	FNT	faint	50
765059	satisfied	STSFT	satisfi	50
765060	trick	TRK	trick	50
765061	bark	BRK	bark	50
765062	hanged	HNJT	hang	50
765063	they'll	0L	theyl	50
765064	virtues	FRTS	virtu	50
765065	lieutenant	LTNNT	lieuten	50
765066	camillo	KML	camillo	50
765067	equal	EKL	equal	50
765068	names	NMS	name	50
765069	fancy	FNS	fanci	50
765070	c	K	c	50
765071	bestow	BST	bestow	50
765072	stuff	STF	stuff	50
765073	cost	KST	cost	50
765074	i'ld	ILT	ild	50
765075	hid	HT	hid	50
765076	commission	KMSN	commiss	50
765077	finds	FNTS	find	50
765078	exeter	EKSTR	exet	49
765079	sounds	SNTS	sound	49
765080	posthumus	PS0MS	posthumu	49
765081	add	AT	add	49
765082	reputation	RPTXN	reput	49
765083	thinking	0NKNK	think	49
765084	gifts	JFTS	gift	49
765085	quit	KT	quit	49
765086	brows	BRS	brow	49
765087	cup	KP	cup	49
765088	knowing	NWNK	know	49
765089	main	MN	main	49
765090	bird	BRT	bird	49
765091	challenge	XLNJ	challeng	49
765092	octavius	OKTFS	octaviu	49
765093	cap	KP	cap	49
765094	except	EKSSPT	except	49
765095	tempest	TMPST	tempest	49
765096	ignorant	IKNRNT	ignor	49
765097	speaking	SPKNK	speak	49
765098	frame	FRM	frame	49
765099	waste	WST	wast	49
765100	tedious	TTS	tediou	49
765101	pyramus	PRMS	pyramu	49
765102	consider	KNSTR	consid	49
765103	graces	KRSS	grace	49
765104	perforce	PRFRS	perforc	49
765105	success	SKSS	success	49
765106	fits	FTS	fit	48
765107	seas	SS	sea	48
765108	sky	SK	sky	48
765109	ambition	AMXN	ambition	48
765110	beaten	BTN	beaten	48
765111	weeds	WTS	we	48
765112	villany	FLN	villani	48
765113	tells	TLS	tell	48
765114	armour	ARMR	armour	48
765115	garments	KRMNTS	garment	48
765116	shot	XT	shot	48
765117	thieves	0FS	thiev	48
765118	slander	SLNTR	slander	48
765119	herald	HRLT	herald	48
765120	tranio	TRN	tranio	48
765121	sides	STS	side	48
765122	picture	PKTR	pictur	48
765123	flatter	FLTR	flatter	48
765124	haply	HPL	hapli	48
765125	petruchio	PTRX	petruchio	48
765126	glorious	KLRS	gloriou	48
765127	bend	BNT	bend	48
765128	stain	STN	stain	48
765129	contempt	KNTMPT	contempt	48
765130	conduct	KNTKT	conduct	48
765131	limbs	LMS	limb	48
765132	repair	RPR	repair	48
765133	an't	ANT	ant	48
765134	knights	NFTS	knight	48
765135	runs	RNS	run	48
765136	mortimer	MRTMR	mortim	48
765137	conceit	KNST	conceit	48
765138	villains	FLNS	villain	48
765139	horatio	HRX	horatio	48
765140	execution	EKSKXN	execut	48
765141	warm	WRM	warm	48
765142	unknown	UNKNN	unknown	48
765143	enjoy	ENJ	enjoi	48
765144	raise	RS	rais	48
765145	blessing	BLSNK	bless	48
765146	party	PRT	parti	48
765147	seem'd	SMT	seemd	47
765148	lysander	LSNTR	lysand	47
765149	gentlewoman	JNTLWMN	gentlewoman	47
765150	twelve	TWLF	twelv	47
765151	chief	XF	chief	47
765152	shortly	XRTL	shortli	47
765153	dares	TRS	dare	47
765154	policy	PLS	polici	47
765155	drown	TRN	drown	47
765156	account	AKKNT	account	47
765157	tide	TT	tide	47
765158	regard	RKRT	regard	47
